
---------- Begin Simulation Statistics ----------
simSeconds                                   0.034569                       # Number of seconds simulated (Second)
simTicks                                  34568941455                       # Number of ticks simulated (Tick)
finalTick                                 34568941455                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    629.61                       # Real time elapsed on the host (Second)
hostTickRate                                 54905237                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2378572                       # Number of bytes of host memory used (Byte)
simInsts                                    100000002                       # Number of instructions simulated (Count)
simOps                                      193177789                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   158828                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     306821                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        103810636                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.038106                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.963292                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       232554533                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    23348                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      220576272                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 295066                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             39400017                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          64920702                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               16913                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           101807815                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.166595                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.442143                       # Number of insts issued each cycle (Count)
system.membus.transDist::ReadResp               30641                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         81585                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict             14818                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              98897                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             98897                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq          30642                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port       355480                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount_system.l2.mem_side_port::total       355480                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  355480                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port     13511872                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize_system.l2.mem_side_port::total     13511872                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                 13511872                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples             129539                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                   129539    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total               129539                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  34568941455                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer2.occupancy           636722703                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer2.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          688739979                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests         225942                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests        96403                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp            1361666                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty       955256                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackClean       582481                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict            66107                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeReq               17                       # Transaction distribution (Count)
system.tol2bus.transDist::UpgradeResp              17                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq            146590                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp           146590                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq         583010                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq        778657                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port      1748464                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      2774749                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                4523213                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port     74589056                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port    115130688                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total               189719744                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           97178                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   5223808                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples           1605415                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.001111                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.033307                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                 1603632     99.89%     99.89% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                    1783      0.11%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::3                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::4                       0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               1                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total             1605415                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  34568941455                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy         1973784573                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.1                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy         582508330                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer1.occupancy         924428007                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer1.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.snoop_filter.totRequests       3014977                       # Total number of requests made to the snoop filter. (Count)
system.tol2bus.snoop_filter.hitSingleRequests      1506705                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
